,Trial,Size,Comparisons,Swaps,Merge duration
667,6.0,6800.0,42144.0,48943.0,0.464184045791626
668,6.0,6900.0,42896.0,49795.0,0.4741940498352051
669,6.0,7000.0,43628.0,50627.0,0.48049306869506836
670,6.0,7100.0,44440.0,51539.0,0.5052049160003662
671,6.0,7200.0,45232.0,52431.0,0.5177152156829834
672,6.0,7300.0,45908.0,53207.0,0.5227582454681396
673,6.0,7400.0,46636.0,54035.0,0.5138370990753174
674,6.0,7500.0,47376.0,54875.0,0.5635650157928467
675,6.0,7600.0,48176.0,55775.0,0.537229061126709
676,6.0,7700.0,49016.0,56715.0,0.5396220684051514
677,6.0,7800.0,49780.0,57579.0,0.5608787536621094
678,6.0,7900.0,50600.0,58499.0,0.7622091770172119
679,6.0,8000.0,51456.0,59455.0,0.6445608139038086
680,6.0,8100.0,52336.0,60435.0,0.5678777694702148
681,6.0,8200.0,53268.0,61467.0,0.6005110740661621
682,6.0,8300.0,53704.0,62003.0,0.6107168197631836
683,6.0,8400.0,54224.0,62623.0,0.5978429317474365
684,6.0,8500.0,54772.0,63271.0,0.6221909523010254
685,6.0,8600.0,55356.0,63955.0,0.6219997406005859
686,6.0,8700.0,56028.0,64727.0,0.6411681175231934
687,6.0,8800.0,56560.0,65359.0,0.8093550205230713
688,6.0,8900.0,57172.0,66071.0,0.7282512187957764
689,6.0,9000.0,57820.0,66819.0,0.641261100769043
690,6.0,9100.0,58500.0,67599.0,0.6839520931243896
691,6.0,9200.0,59248.0,68447.0,0.6514630317687988
692,6.0,9300.0,59812.0,69111.0,0.683373212814331
693,6.0,9400.0,60420.0,69819.0,0.6960430145263672
694,6.0,9500.0,61076.0,70575.0,0.7031970024108887
695,6.0,9600.0,61760.0,71359.0,0.6761548519134521
696,6.0,9700.0,62476.0,72175.0,0.6925890445709229
697,6.0,9800.0,63148.0,72947.0,0.6907110214233398
698,6.0,9900.0,63840.0,73739.0,0.6892039775848389
699,6.0,10000.0,64608.0,74607.0,0.7182378768920898
700,7.0,100.0,316.0,415.0,0.0038640499114990234
701,7.0,200.0,732.0,931.0,0.0066869258880615234
702,7.0,300.0,1180.0,1479.0,0.014301776885986328
703,7.0,400.0,1664.0,2063.0,0.022543907165527344
704,7.0,500.0,2216.0,2715.0,0.03853011131286621
705,7.0,600.0,2660.0,3259.0,0.03535819053649902
706,7.0,700.0,3172.0,3871.0,0.04201388359069824
707,7.0,800.0,3728.0,4527.0,0.04742598533630371
708,7.0,900.0,4304.0,5203.0,0.04515218734741211
709,7.0,1000.0,4932.0,5931.0,0.052143096923828125
710,7.0,1100.0,5420.0,6519.0,0.0606689453125
711,7.0,1200.0,5920.0,7119.0,0.06674623489379883
712,7.0,1300.0,6480.0,7779.0,0.07033991813659668
713,7.0,1400.0,7044.0,8443.0,0.08208489418029785
714,7.0,1500.0,7664.0,9163.0,0.08718991279602051
715,7.0,1600.0,8256.0,9855.0,0.09517073631286621
716,7.0,1700.0,8836.0,10535.0,0.10317492485046387
717,7.0,1800.0,9508.0,11307.0,0.11063313484191895
718,7.0,1900.0,10144.0,12043.0,0.11519694328308105
719,7.0,2000.0,10864.0,12863.0,0.11492300033569336
720,7.0,2100.0,11456.0,13555.0,0.12976813316345215
721,7.0,2200.0,11940.0,14139.0,0.13628602027893066
722,7.0,2300.0,12512.0,14811.0,0.13746309280395508
723,7.0,2400.0,13040.0,15439.0,0.1444408893585205
724,7.0,2500.0,13652.0,16151.0,0.15259885787963867
725,7.0,2600.0,14260.0,16859.0,0.15732121467590332
726,7.0,2700.0,14840.0,17539.0,0.16599798202514648
727,7.0,2800.0,15488.0,18287.0,0.17264103889465332
728,7.0,2900.0,16120.0,19019.0,0.1843118667602539
729,7.0,3000.0,16828.0,19827.0,0.18659687042236328
730,7.0,3100.0,17528.0,20627.0,0.18198609352111816
731,7.0,3200.0,18112.0,21311.0,0.20305204391479492
732,7.0,3300.0,18728.0,22027.0,0.20924615859985352
733,7.0,3400.0,19372.0,22771.0,0.2198948860168457
734,7.0,3500.0,20064.0,23563.0,0.21503424644470215
735,7.0,3600.0,20816.0,24415.0,0.22411179542541504
736,7.0,3700.0,21468.0,25167.0,0.2356259822845459
737,7.0,3800.0,22188.0,25987.0,0.250216007232666
738,7.0,3900.0,22940.0,26839.0,0.2512378692626953
739,7.0,4000.0,23728.0,27727.0,0.2624220848083496
740,7.0,4100.0,24584.0,28683.0,0.2777252197265625
741,7.0,4200.0,25012.0,29211.0,0.2938346862792969
742,7.0,4300.0,25528.0,29827.0,0.27589988708496094
743,7.0,4400.0,26080.0,30479.0,0.2972531318664551
744,7.0,4500.0,26660.0,31159.0,0.3149831295013428
745,7.0,4600.0,27324.0,31923.0,0.4077439308166504
746,7.0,4700.0,27860.0,32559.0,0.3164360523223877
747,7.0,4800.0,28480.0,33279.0,0.3134908676147461
748,7.0,4900.0,29124.0,34023.0,0.3240780830383301
749,7.0,5000.0,29804.0,34803.0,0.32628297805786133
750,7.0,5100.0,30540.0,35639.0,0.3321108818054199
751,7.0,5200.0,31120.0,36319.0,0.33109498023986816
752,7.0,5300.0,31720.0,37019.0,0.34638285636901855
753,7.0,5400.0,32380.0,37779.0,0.3652617931365967
754,7.0,5500.0,33052.0,38551.0,0.3655669689178467
755,7.0,5600.0,33776.0,39375.0,0.38423895835876465
756,7.0,5700.0,34452.0,40151.0,0.4131138324737549
757,7.0,5800.0,35140.0,40939.0,0.4116780757904053
758,7.0,5900.0,35908.0,41807.0,0.4080939292907715
759,7.0,6000.0,36656.0,42655.0,0.45110607147216797
760,7.0,6100.0,37472.0,43571.0,0.4004487991333008
761,7.0,6200.0,38156.0,44355.0,0.42221593856811523
762,7.0,6300.0,38740.0,45039.0,0.4189469814300537
763,7.0,6400.0,39424.0,45823.0,0.42771291732788086
764,7.0,6500.0,40040.0,46539.0,0.45356106758117676
765,7.0,6600.0,40756.0,47355.0,0.519989013671875
766,7.0,6700.0,41460.0,48159.0,0.45450305938720703
767,7.0,6800.0,42144.0,48943.0,0.47226595878601074
768,7.0,6900.0,42896.0,49795.0,0.47072911262512207
769,7.0,7000.0,43628.0,50627.0,0.5207860469818115
770,7.0,7100.0,44440.0,51539.0,0.522968053817749
771,7.0,7200.0,45232.0,52431.0,0.5103070735931396
772,7.0,7300.0,45908.0,53207.0,0.5175533294677734
773,7.0,7400.0,46636.0,54035.0,0.533128023147583
774,7.0,7500.0,47376.0,54875.0,0.5392429828643799
775,7.0,7600.0,48176.0,55775.0,0.5382978916168213
776,7.0,7700.0,49016.0,56715.0,0.5479409694671631
777,7.0,7800.0,49780.0,57579.0,0.5709171295166016
778,7.0,7900.0,50600.0,58499.0,0.5622131824493408
779,7.0,8000.0,51456.0,59455.0,0.5659949779510498
780,7.0,8100.0,52336.0,60435.0,0.5949282646179199
781,7.0,8200.0,53268.0,61467.0,0.5915079116821289
782,7.0,8300.0,53704.0,62003.0,0.5939521789550781
783,7.0,8400.0,54224.0,62623.0,0.6126129627227783
784,7.0,8500.0,54772.0,63271.0,0.6004817485809326
785,7.0,8600.0,55356.0,63955.0,0.6249988079071045
786,7.0,8700.0,56028.0,64727.0,0.631432056427002
787,7.0,8800.0,56560.0,65359.0,0.6808750629425049
788,7.0,8900.0,57172.0,66071.0,0.7926628589630127
789,7.0,9000.0,57820.0,66819.0,0.6457648277282715
790,7.0,9100.0,58500.0,67599.0,0.6319980621337891
791,7.0,9200.0,59248.0,68447.0,0.7122170925140381
792,7.0,9300.0,59812.0,69111.0,0.7317759990692139
793,7.0,9400.0,60420.0,69819.0,0.6646831035614014
794,7.0,9500.0,61076.0,70575.0,0.6822881698608398
795,7.0,9600.0,61760.0,71359.0,0.6944410800933838
796,7.0,9700.0,62476.0,72175.0,0.7018680572509766
797,7.0,9800.0,63148.0,72947.0,0.6990237236022949
798,7.0,9900.0,63840.0,73739.0,0.7191619873046875
799,7.0,10000.0,64608.0,74607.0,0.7652850151062012
800,8.0,100.0,316.0,415.0,0.0030829906463623047
801,8.0,200.0,732.0,931.0,0.008807897567749023
802,8.0,300.0,1180.0,1479.0,0.013460874557495117
803,8.0,400.0,1664.0,2063.0,0.030903100967407227
804,8.0,500.0,2216.0,2715.0,0.026051998138427734
805,8.0,600.0,2660.0,3259.0,0.03920888900756836
806,8.0,700.0,3172.0,3871.0,0.033995866775512695
807,8.0,800.0,3728.0,4527.0,0.044499874114990234
808,8.0,900.0,4304.0,5203.0,0.04599475860595703
809,8.0,1000.0,4932.0,5931.0,0.07567906379699707
810,8.0,1100.0,5420.0,6519.0,0.06661033630371094
811,8.0,1200.0,5920.0,7119.0,0.06294703483581543
812,8.0,1300.0,6480.0,7779.0,0.07837891578674316
813,8.0,1400.0,7044.0,8443.0,0.10247302055358887
814,8.0,1500.0,7664.0,9163.0,0.08964204788208008
815,8.0,1600.0,8256.0,9855.0,0.12940096855163574
816,8.0,1700.0,8836.0,10535.0,0.1412808895111084
817,8.0,1800.0,9508.0,11307.0,0.13687396049499512
818,8.0,1900.0,10144.0,12043.0,0.15149712562561035
819,8.0,2000.0,10864.0,12863.0,0.17677521705627441
820,8.0,2100.0,11456.0,13555.0,0.15226411819458008
821,8.0,2200.0,11940.0,14139.0,0.16720795631408691
822,8.0,2300.0,12512.0,14811.0,0.16143202781677246
823,8.0,2400.0,13040.0,15439.0,0.15521979331970215
824,8.0,2500.0,13652.0,16151.0,0.1772160530090332
825,8.0,2600.0,14260.0,16859.0,0.18519806861877441
826,8.0,2700.0,14840.0,17539.0,0.19609999656677246
827,8.0,2800.0,15488.0,18287.0,0.3227519989013672
828,8.0,2900.0,16120.0,19019.0,0.28547000885009766
829,8.0,3000.0,16828.0,19827.0,0.3283829689025879
830,8.0,3100.0,17528.0,20627.0,0.3138008117675781
831,8.0,3200.0,18112.0,21311.0,0.23780202865600586
832,8.0,3300.0,18728.0,22027.0,0.35583066940307617
833,8.0,3400.0,19372.0,22771.0,0.2712388038635254
834,8.0,3500.0,20064.0,23563.0,0.3114612102508545
835,8.0,3600.0,20816.0,24415.0,0.2846682071685791
836,8.0,3700.0,21468.0,25167.0,0.3033301830291748
837,8.0,3800.0,22188.0,25987.0,0.3375740051269531
838,8.0,3900.0,22940.0,26839.0,0.35620784759521484
839,8.0,4000.0,23728.0,27727.0,0.2684962749481201
840,8.0,4100.0,24584.0,28683.0,0.2803211212158203
841,8.0,4200.0,25012.0,29211.0,0.28363704681396484
842,8.0,4300.0,25528.0,29827.0,0.289247989654541
843,8.0,4400.0,26080.0,30479.0,0.2900078296661377
844,8.0,4500.0,26660.0,31159.0,0.3164081573486328
845,8.0,4600.0,27324.0,31923.0,0.2964920997619629
846,8.0,4700.0,27860.0,32559.0,0.3101530075073242
847,8.0,4800.0,28480.0,33279.0,0.3458750247955322
848,8.0,4900.0,29124.0,34023.0,0.3443470001220703
849,8.0,5000.0,29804.0,34803.0,0.3970489501953125
850,8.0,5100.0,30540.0,35639.0,0.3440818786621094
851,8.0,5200.0,31120.0,36319.0,0.3674740791320801
852,8.0,5300.0,31720.0,37019.0,0.6261281967163086
853,8.0,5400.0,32380.0,37779.0,0.5897800922393799
854,8.0,5500.0,33052.0,38551.0,0.4424722194671631
855,8.0,5600.0,33776.0,39375.0,0.4832749366760254
856,8.0,5700.0,34452.0,40151.0,0.44003725051879883
857,8.0,5800.0,35140.0,40939.0,0.44500303268432617
858,8.0,5900.0,35908.0,41807.0,0.5638000965118408
859,8.0,6000.0,36656.0,42655.0,0.6009793281555176
860,8.0,6100.0,37472.0,43571.0,0.5273559093475342
861,8.0,6200.0,38156.0,44355.0,0.4792468547821045
862,8.0,6300.0,38740.0,45039.0,0.46076297760009766
863,8.0,6400.0,39424.0,45823.0,0.48050403594970703
864,8.0,6500.0,40040.0,46539.0,0.4941089153289795
865,8.0,6600.0,40756.0,47355.0,0.5851383209228516
866,8.0,6700.0,41460.0,48159.0,0.595034122467041
867,8.0,6800.0,42144.0,48943.0,0.5742599964141846
868,8.0,6900.0,42896.0,49795.0,0.6880450248718262
869,8.0,7000.0,43628.0,50627.0,0.6210989952087402
870,8.0,7100.0,44440.0,51539.0,0.6878359317779541
871,8.0,7200.0,45232.0,52431.0,0.5887229442596436
872,8.0,7300.0,45908.0,53207.0,0.5844783782958984
873,8.0,7400.0,46636.0,54035.0,0.5924530029296875
874,8.0,7500.0,47376.0,54875.0,1.258073091506958
875,8.0,7600.0,48176.0,55775.0,0.674393892288208
876,8.0,7700.0,49016.0,56715.0,0.7236847877502441
877,8.0,7800.0,49780.0,57579.0,0.7158589363098145
878,8.0,7900.0,50600.0,58499.0,0.98439621925354
879,8.0,8000.0,51456.0,59455.0,0.797166109085083
880,8.0,8100.0,52336.0,60435.0,0.7839069366455078
881,8.0,8200.0,53268.0,61467.0,0.6638398170471191
882,8.0,8300.0,53704.0,62003.0,0.6788499355316162
883,8.0,8400.0,54224.0,62623.0,0.6033980846405029
884,8.0,8500.0,54772.0,63271.0,0.6973962783813477
885,8.0,8600.0,55356.0,63955.0,0.7996869087219238
886,8.0,8700.0,56028.0,64727.0,0.8819460868835449
887,8.0,8800.0,56560.0,65359.0,0.6502499580383301
888,8.0,8900.0,57172.0,66071.0,0.7281649112701416
889,8.0,9000.0,57820.0,66819.0,0.6636242866516113
890,8.0,9100.0,58500.0,67599.0,0.6374862194061279
891,8.0,9200.0,59248.0,68447.0,0.6570601463317871
892,8.0,9300.0,59812.0,69111.0,0.9313719272613525
893,8.0,9400.0,60420.0,69819.0,0.7845189571380615
894,8.0,9500.0,61076.0,70575.0,1.1060190200805664
895,8.0,9600.0,61760.0,71359.0,0.6907861232757568
896,8.0,9700.0,62476.0,72175.0,0.7501130104064941
897,8.0,9800.0,63148.0,72947.0,0.7198560237884521
898,8.0,9900.0,63840.0,73739.0,0.7150578498840332
899,8.0,10000.0,64608.0,74607.0,0.7183759212493896
900,9.0,100.0,316.0,415.0,0.003451824188232422
901,9.0,200.0,732.0,931.0,0.011705875396728516
902,9.0,300.0,1180.0,1479.0,0.012753009796142578
903,9.0,400.0,1664.0,2063.0,0.020406007766723633
904,9.0,500.0,2216.0,2715.0,0.025532960891723633
905,9.0,600.0,2660.0,3259.0,0.02608799934387207
906,9.0,700.0,3172.0,3871.0,0.03481698036193848
907,9.0,800.0,3728.0,4527.0,0.047508955001831055
908,9.0,900.0,4304.0,5203.0,0.04989314079284668
909,9.0,1000.0,4932.0,5931.0,0.05553007125854492
910,9.0,1100.0,5420.0,6519.0,0.06303596496582031
911,9.0,1200.0,5920.0,7119.0,0.06482887268066406
912,9.0,1300.0,6480.0,7779.0,0.07620501518249512
913,9.0,1400.0,7044.0,8443.0,0.07853507995605469
914,9.0,1500.0,7664.0,9163.0,0.08295202255249023
915,9.0,1600.0,8256.0,9855.0,0.0862729549407959
916,9.0,1700.0,8836.0,10535.0,0.09540891647338867
917,9.0,1800.0,9508.0,11307.0,0.10921907424926758
918,9.0,1900.0,10144.0,12043.0,0.11562776565551758
919,9.0,2000.0,10864.0,12863.0,0.12616705894470215
920,9.0,2100.0,11456.0,13555.0,0.12776827812194824
921,9.0,2200.0,11940.0,14139.0,0.12911176681518555
922,9.0,2300.0,12512.0,14811.0,0.14830303192138672
923,9.0,2400.0,13040.0,15439.0,0.24309396743774414
924,9.0,2500.0,13652.0,16151.0,0.20031523704528809
925,9.0,2600.0,14260.0,16859.0,0.20203185081481934
926,9.0,2700.0,14840.0,17539.0,0.24194002151489258
927,9.0,2800.0,15488.0,18287.0,0.17513132095336914
928,9.0,2900.0,16120.0,19019.0,0.19479084014892578
929,9.0,3000.0,16828.0,19827.0,0.18780112266540527
930,9.0,3100.0,17528.0,20627.0,0.23798704147338867
931,9.0,3200.0,18112.0,21311.0,0.2075951099395752
932,9.0,3300.0,18728.0,22027.0,0.20435285568237305
933,9.0,3400.0,19372.0,22771.0,0.22446990013122559
934,9.0,3500.0,20064.0,23563.0,0.2245628833770752
935,9.0,3600.0,20816.0,24415.0,0.23961210250854492
936,9.0,3700.0,21468.0,25167.0,0.2725179195404053
937,9.0,3800.0,22188.0,25987.0,0.2664811611175537
938,9.0,3900.0,22940.0,26839.0,0.26177215576171875
939,9.0,4000.0,23728.0,27727.0,0.25659894943237305
940,9.0,4100.0,24584.0,28683.0,0.2866811752319336
941,9.0,4200.0,25012.0,29211.0,0.2927131652832031
942,9.0,4300.0,25528.0,29827.0,0.28221583366394043
943,9.0,4400.0,26080.0,30479.0,0.27940821647644043
944,9.0,4500.0,26660.0,31159.0,0.3267250061035156
945,9.0,4600.0,27324.0,31923.0,0.29593920707702637
946,9.0,4700.0,27860.0,32559.0,0.30592799186706543
947,9.0,4800.0,28480.0,33279.0,0.3016786575317383
948,9.0,4900.0,29124.0,34023.0,0.31879091262817383
949,9.0,5000.0,29804.0,34803.0,0.32759904861450195
950,9.0,5100.0,30540.0,35639.0,0.3263728618621826
951,9.0,5200.0,31120.0,36319.0,0.36364078521728516
952,9.0,5300.0,31720.0,37019.0,0.34647226333618164
953,9.0,5400.0,32380.0,37779.0,0.38744091987609863
954,9.0,5500.0,33052.0,38551.0,0.3346428871154785
955,9.0,5600.0,33776.0,39375.0,0.3654818534851074
956,9.0,5700.0,34452.0,40151.0,0.3584280014038086
957,9.0,5800.0,35140.0,40939.0,0.382631778717041
958,9.0,5900.0,35908.0,41807.0,0.3641490936279297
959,9.0,6000.0,36656.0,42655.0,0.4006199836730957
960,9.0,6100.0,37472.0,43571.0,0.40343284606933594
961,9.0,6200.0,38156.0,44355.0,0.39975976943969727
962,9.0,6300.0,38740.0,45039.0,0.38797903060913086
963,9.0,6400.0,39424.0,45823.0,0.39481186866760254
964,9.0,6500.0,40040.0,46539.0,0.41420793533325195
965,9.0,6600.0,40756.0,47355.0,0.4545159339904785
966,9.0,6700.0,41460.0,48159.0,0.4451420307159424
967,9.0,6800.0,42144.0,48943.0,0.46675825119018555
968,9.0,6900.0,42896.0,49795.0,0.46172380447387695
969,9.0,7000.0,43628.0,50627.0,0.4705228805541992
970,9.0,7100.0,44440.0,51539.0,0.5881431102752686
971,9.0,7200.0,45232.0,52431.0,0.46347594261169434
972,9.0,7300.0,45908.0,53207.0,0.48514890670776367
973,9.0,7400.0,46636.0,54035.0,0.47712182998657227
974,9.0,7500.0,47376.0,54875.0,0.5192477703094482
975,9.0,7600.0,48176.0,55775.0,0.5039999485015869
976,9.0,7700.0,49016.0,56715.0,0.4900093078613281
977,9.0,7800.0,49780.0,57579.0,0.498028039932251
978,9.0,7900.0,50600.0,58499.0,0.5505542755126953
979,9.0,8000.0,51456.0,59455.0,0.531242847442627
980,9.0,8100.0,52336.0,60435.0,0.6791591644287109
981,9.0,8200.0,53268.0,61467.0,0.5451967716217041
982,9.0,8300.0,53704.0,62003.0,0.548886775970459
983,9.0,8400.0,54224.0,62623.0,0.5966131687164307
984,9.0,8500.0,54772.0,63271.0,0.5651659965515137
985,9.0,8600.0,55356.0,63955.0,0.5704789161682129
986,9.0,8700.0,56028.0,64727.0,0.6065080165863037
987,9.0,8800.0,56560.0,65359.0,0.6178061962127686
988,9.0,8900.0,57172.0,66071.0,0.5871949195861816
989,9.0,9000.0,57820.0,66819.0,0.5884747505187988
990,9.0,9100.0,58500.0,67599.0,0.6200859546661377
991,9.0,9200.0,59248.0,68447.0,0.6331350803375244
992,9.0,9300.0,59812.0,69111.0,0.6214001178741455
993,9.0,9400.0,60420.0,69819.0,0.6630241870880127
994,9.0,9500.0,61076.0,70575.0,0.7417123317718506
995,9.0,9600.0,61760.0,71359.0,0.6283378601074219
996,9.0,9700.0,62476.0,72175.0,0.6936459541320801
997,9.0,9800.0,63148.0,72947.0,0.6876208782196045
998,9.0,9900.0,63840.0,73739.0,0.6441726684570312
999,9.0,10000.0,64608.0,74607.0,0.6503150463104248
