,Trial,Size,Comparisons,Swaps,QuickSort duration
667,6.0,6800.0,49132.0,53679.0,0.4908878803253174
668,6.0,6900.0,60910.0,65481.0,0.6019198894500732
669,6.0,7000.0,53882.0,58536.0,0.5403220653533936
670,6.0,7100.0,50574.0,55328.0,0.5342850685119629
671,6.0,7200.0,48819.0,53625.0,0.5054728984832764
672,6.0,7300.0,58207.0,63102.0,0.6959860324859619
673,6.0,7400.0,51260.0,56208.0,0.5279829502105713
674,6.0,7500.0,54127.0,59093.0,0.5314807891845703
675,6.0,7600.0,50641.0,55702.0,0.5147278308868408
676,6.0,7700.0,54738.0,59848.0,0.5505731105804443
677,6.0,7800.0,68446.0,73645.0,0.6523048877716064
678,6.0,7900.0,60511.0,65781.0,0.6151580810546875
679,6.0,8000.0,56284.0,61639.0,0.6333649158477783
680,6.0,8100.0,63003.0,68422.0,0.6519041061401367
681,6.0,8200.0,56527.0,62000.0,0.6023688316345215
682,6.0,8300.0,65923.0,71457.0,0.6286029815673828
683,6.0,8400.0,59201.0,64796.0,0.5979950428009033
684,6.0,8500.0,71107.0,76771.0,0.7103681564331055
685,6.0,8600.0,66894.0,72634.0,0.6508989334106445
686,6.0,8700.0,63876.0,69676.0,0.6353459358215332
687,6.0,8800.0,58497.0,64374.0,0.6525139808654785
688,6.0,8900.0,65868.0,71777.0,0.729273796081543
689,6.0,9000.0,74603.0,80591.0,0.7680630683898926
690,6.0,9100.0,66305.0,72411.0,0.7682020664215088
691,6.0,9200.0,67918.0,74048.0,0.7102878093719482
692,6.0,9300.0,79646.0,85856.0,0.7940008640289307
693,6.0,9400.0,83728.0,89993.0,0.8398928642272949
694,6.0,9500.0,68475.0,74808.0,0.7131969928741455
695,6.0,9600.0,82584.0,88992.0,0.803192138671875
696,6.0,9700.0,76327.0,82814.0,0.7374789714813232
697,6.0,9800.0,72776.0,79308.0,0.7042489051818848
698,6.0,9900.0,79584.0,86189.0,0.7714850902557373
699,6.0,10000.0,73384.0,80019.0,0.7248060703277588
700,7.0,100.0,316.0,386.0,0.002917766571044922
701,7.0,200.0,795.0,929.0,0.0075130462646484375
702,7.0,300.0,1385.0,1583.0,0.014542102813720703
703,7.0,400.0,2230.0,2496.0,0.02171492576599121
704,7.0,500.0,2297.0,2634.0,0.0365447998046875
705,7.0,600.0,2269.0,2658.0,0.053811073303222656
706,7.0,700.0,3844.0,4313.0,0.05000495910644531
707,7.0,800.0,3655.0,4200.0,0.0402979850769043
708,7.0,900.0,4386.0,4987.0,0.04761815071105957
709,7.0,1000.0,6897.0,7573.0,0.06885480880737305
710,7.0,1100.0,6758.0,7484.0,0.06853508949279785
711,7.0,1200.0,7303.0,8109.0,0.06951308250427246
712,7.0,1300.0,7676.0,8547.0,0.07749199867248535
713,7.0,1400.0,7630.0,8553.0,0.07298684120178223
714,7.0,1500.0,8016.0,9020.0,0.0790247917175293
715,7.0,1600.0,10877.0,11945.0,0.10619997978210449
716,7.0,1700.0,9826.0,10967.0,0.09677386283874512
717,7.0,1800.0,11196.0,12395.0,0.1190178394317627
718,7.0,1900.0,12479.0,13756.0,0.11787700653076172
719,7.0,2000.0,11267.0,12583.0,0.11319184303283691
720,7.0,2100.0,13356.0,14756.0,0.13451504707336426
721,7.0,2200.0,14023.0,15486.0,0.1607978343963623
722,7.0,2300.0,13248.0,14779.0,0.1331639289855957
723,7.0,2400.0,15420.0,17018.0,0.154526948928833
724,7.0,2500.0,14355.0,16032.0,0.13990092277526855
725,7.0,2600.0,17318.0,19052.0,0.17048978805541992
726,7.0,2700.0,15538.0,17325.0,0.16383004188537598
727,7.0,2800.0,18495.0,20364.0,0.1842179298400879
728,7.0,2900.0,19102.0,21039.0,0.18988800048828125
729,7.0,3000.0,16862.0,18848.0,0.17781996726989746
730,7.0,3100.0,23016.0,25077.0,0.22732305526733398
731,7.0,3200.0,19094.0,21225.0,0.20357298851013184
732,7.0,3300.0,20050.0,22255.0,0.19395112991333008
733,7.0,3400.0,19001.0,21283.0,0.1875309944152832
734,7.0,3500.0,21060.0,23405.0,0.21946310997009277
735,7.0,3600.0,28149.0,30559.0,0.27454376220703125
736,7.0,3700.0,23082.0,25534.0,0.2338879108428955
737,7.0,3800.0,23115.0,25647.0,0.23089313507080078
738,7.0,3900.0,27226.0,29816.0,0.2697467803955078
739,7.0,4000.0,27587.0,30231.0,0.26626014709472656
740,7.0,4100.0,29916.0,32626.0,0.2932453155517578
741,7.0,4200.0,27173.0,29986.0,0.2758917808532715
742,7.0,4300.0,29138.0,31994.0,0.29301977157592773
743,7.0,4400.0,29317.0,32239.0,0.2986257076263428
744,7.0,4500.0,39441.0,42435.0,0.38846278190612793
745,7.0,4600.0,28502.0,31597.0,0.2797539234161377
746,7.0,4700.0,35164.0,38289.0,0.37280917167663574
747,7.0,4800.0,31566.0,34747.0,0.30901193618774414
748,7.0,4900.0,33465.0,36720.0,0.33504414558410645
749,7.0,5000.0,33266.0,36606.0,0.3242509365081787
750,7.0,5100.0,36796.0,40205.0,0.362534761428833
751,7.0,5200.0,34618.0,38072.0,0.34869909286499023
752,7.0,5300.0,34526.0,38083.0,0.3491511344909668
753,7.0,5400.0,36782.0,40415.0,0.3768601417541504
754,7.0,5500.0,40657.0,44313.0,0.40517115592956543
755,7.0,5600.0,46730.0,50471.0,0.4683089256286621
756,7.0,5700.0,39972.0,43764.0,0.42225217819213867
757,7.0,5800.0,45850.0,49729.0,0.47769808769226074
758,7.0,5900.0,40683.0,44601.0,0.3864717483520508
759,7.0,6000.0,46906.0,50870.0,0.4565410614013672
760,7.0,6100.0,47622.0,51664.0,0.47087883949279785
761,7.0,6200.0,45471.0,49595.0,0.4627959728240967
762,7.0,6300.0,45630.0,49844.0,0.4609520435333252
763,7.0,6400.0,43822.0,48094.0,0.45673108100891113
764,7.0,6500.0,48155.0,52483.0,0.5544381141662598
765,7.0,6600.0,55965.0,60356.0,0.535797119140625
766,7.0,6700.0,47004.0,51490.0,0.48149609565734863
767,7.0,6800.0,51892.0,56423.0,0.5122561454772949
768,7.0,6900.0,44964.0,49548.0,0.4357633590698242
769,7.0,7000.0,53283.0,57941.0,0.5754261016845703
770,7.0,7100.0,49341.0,54058.0,0.5392649173736572
771,7.0,7200.0,59061.0,63826.0,0.6075088977813721
772,7.0,7300.0,57890.0,62753.0,0.5730350017547607
773,7.0,7400.0,54306.0,59243.0,0.5459010601043701
774,7.0,7500.0,62868.0,67864.0,0.6221699714660645
775,7.0,7600.0,55859.0,60959.0,0.562086820602417
776,7.0,7700.0,53989.0,59106.0,0.5384359359741211
777,7.0,7800.0,62985.0,68149.0,0.7131040096282959
778,7.0,7900.0,60011.0,65262.0,0.6354830265045166
779,7.0,8000.0,54630.0,59970.0,0.5609369277954102
780,7.0,8100.0,60309.0,65699.0,0.6211602687835693
781,7.0,8200.0,69741.0,75157.0,0.6947147846221924
782,7.0,8300.0,59354.0,64880.0,0.5835781097412109
783,7.0,8400.0,68149.0,73772.0,0.6915481090545654
784,7.0,8500.0,66462.0,72120.0,0.648169994354248
785,7.0,8600.0,58204.0,63952.0,0.5696890354156494
786,7.0,8700.0,68645.0,74496.0,0.6742920875549316
787,7.0,8800.0,73015.0,78912.0,0.726712703704834
788,7.0,8900.0,69972.0,75913.0,0.7677810192108154
789,7.0,9000.0,67148.0,73115.0,0.703765869140625
790,7.0,9100.0,65524.0,71582.0,0.6411678791046143
791,7.0,9200.0,65502.0,71639.0,0.6867117881774902
792,7.0,9300.0,68679.0,74875.0,0.693199872970581
793,7.0,9400.0,71417.0,77704.0,0.7304930686950684
794,7.0,9500.0,70691.0,76998.0,0.7080767154693604
795,7.0,9600.0,71638.0,78020.0,0.7055239677429199
796,7.0,9700.0,76671.0,83167.0,0.7665867805480957
797,7.0,9800.0,75011.0,81542.0,0.7569162845611572
798,7.0,9900.0,80553.0,87148.0,0.9092848300933838
799,7.0,10000.0,82239.0,88892.0,0.929990291595459
800,8.0,100.0,282.0,345.0,0.002691030502319336
801,8.0,200.0,709.0,838.0,0.008053064346313477
802,8.0,300.0,1171.0,1369.0,0.014193058013916016
803,8.0,400.0,1826.0,2092.0,0.015365839004516602
804,8.0,500.0,2723.0,3056.0,0.029663801193237305
805,8.0,600.0,3431.0,3822.0,0.036086082458496094
806,8.0,700.0,4178.0,4643.0,0.04180002212524414
807,8.0,800.0,3898.0,4436.0,0.04230904579162598
808,8.0,900.0,5043.0,5632.0,0.05088996887207031
809,8.0,1000.0,5364.0,6030.0,0.06939816474914551
810,8.0,1100.0,6712.0,7454.0,0.08126115798950195
811,8.0,1200.0,6429.0,7242.0,0.0648341178894043
812,8.0,1300.0,7594.0,8453.0,0.08589005470275879
813,8.0,1400.0,8274.0,9211.0,0.09207296371459961
814,8.0,1500.0,7735.0,8722.0,0.1029207706451416
815,8.0,1600.0,8757.0,9824.0,0.10196709632873535
816,8.0,1700.0,9877.0,11018.0,0.1646440029144287
817,8.0,1800.0,9234.0,10426.0,0.12106895446777344
818,8.0,1900.0,10917.0,12192.0,0.13302016258239746
819,8.0,2000.0,11991.0,13313.0,0.15471577644348145
820,8.0,2100.0,14884.0,16283.0,0.17451190948486328
821,8.0,2200.0,13556.0,15000.0,0.1997387409210205
822,8.0,2300.0,12986.0,14520.0,0.14895105361938477
823,8.0,2400.0,14715.0,16321.0,0.2364799976348877
824,8.0,2500.0,16113.0,17769.0,0.19676971435546875
825,8.0,2600.0,15924.0,17654.0,0.16002583503723145
826,8.0,2700.0,16706.0,18496.0,0.2058401107788086
827,8.0,2800.0,19951.0,21821.0,0.22539186477661133
828,8.0,2900.0,17250.0,19198.0,0.3156089782714844
829,8.0,3000.0,20175.0,22189.0,0.255295991897583
830,8.0,3100.0,20895.0,22966.0,0.30907106399536133
831,8.0,3200.0,19191.0,21341.0,0.23647522926330566
832,8.0,3300.0,20392.0,22619.0,0.2959630489349365
833,8.0,3400.0,21297.0,23543.0,0.25187087059020996
834,8.0,3500.0,23201.0,25525.0,0.29886913299560547
835,8.0,3600.0,22562.0,24951.0,0.3759307861328125
836,8.0,3700.0,27607.0,30068.0,0.494657039642334
837,8.0,3800.0,24691.0,27228.0,0.32242703437805176
838,8.0,3900.0,31121.0,33714.0,0.35636091232299805
839,8.0,4000.0,27291.0,29963.0,0.2831552028656006
840,8.0,4100.0,25476.0,28223.0,0.2721438407897949
841,8.0,4200.0,29716.0,32515.0,0.29773688316345215
842,8.0,4300.0,33704.0,36570.0,0.3323078155517578
843,8.0,4400.0,33308.0,36224.0,0.3250870704650879
844,8.0,4500.0,31034.0,34042.0,0.37807178497314453
845,8.0,4600.0,30565.0,33645.0,0.3006281852722168
846,8.0,4700.0,32007.0,35116.0,0.3327450752258301
847,8.0,4800.0,30472.0,33672.0,0.3205559253692627
848,8.0,4900.0,36842.0,40100.0,0.4046649932861328
849,8.0,5000.0,30542.0,33860.0,0.315112829208374
850,8.0,5100.0,32225.0,35631.0,0.3388378620147705
851,8.0,5200.0,37154.0,40628.0,0.38161206245422363
852,8.0,5300.0,41542.0,45054.0,0.9190027713775635
853,8.0,5400.0,37925.0,41541.0,0.727013111114502
854,8.0,5500.0,38222.0,41894.0,0.4613480567932129
855,8.0,5600.0,40294.0,44044.0,0.4795050621032715
856,8.0,5700.0,37534.0,41323.0,0.42717814445495605
857,8.0,5800.0,45126.0,48996.0,0.4938368797302246
858,8.0,5900.0,42523.0,46488.0,0.471315860748291
859,8.0,6000.0,44176.0,48200.0,0.5796389579772949
860,8.0,6100.0,43197.0,47271.0,0.5139181613922119
861,8.0,6200.0,46651.0,50787.0,0.5041649341583252
862,8.0,6300.0,50798.0,54971.0,0.5817258358001709
863,8.0,6400.0,43897.0,48156.0,0.5892720222473145
864,8.0,6500.0,45329.0,49655.0,0.5083291530609131
865,8.0,6600.0,46211.0,50584.0,0.701746940612793
866,8.0,6700.0,57842.0,62328.0,0.72965407371521
867,8.0,6800.0,56542.0,61086.0,0.6929867267608643
868,8.0,6900.0,44493.0,49108.0,0.7309861183166504
869,8.0,7000.0,50344.0,55015.0,1.0272457599639893
870,8.0,7100.0,51207.0,55959.0,0.5904929637908936
871,8.0,7200.0,48649.0,53468.0,0.6838240623474121
872,8.0,7300.0,54067.0,58938.0,0.7456948757171631
873,8.0,7400.0,54282.0,59215.0,0.5855870246887207
874,8.0,7500.0,58680.0,63661.0,0.7337229251861572
875,8.0,7600.0,63905.0,68974.0,1.057934045791626
876,8.0,7700.0,65103.0,70237.0,0.7049567699432373
877,8.0,7800.0,62046.0,67240.0,0.6712799072265625
878,8.0,7900.0,74059.0,79320.0,1.520643949508667
879,8.0,8000.0,63534.0,68846.0,0.8250701427459717
880,8.0,8100.0,73613.0,78988.0,1.3281333446502686
881,8.0,8200.0,62376.0,67852.0,0.7511868476867676
882,8.0,8300.0,69621.0,75165.0,0.7578532695770264
883,8.0,8400.0,63606.0,69169.0,0.6711609363555908
884,8.0,8500.0,73003.0,78712.0,0.7919418811798096
885,8.0,8600.0,69508.0,75248.0,0.7955269813537598
886,8.0,8700.0,70637.0,76452.0,0.8406250476837158
887,8.0,8800.0,66030.0,71920.0,0.678164005279541
888,8.0,8900.0,68356.0,74286.0,0.6878159046173096
889,8.0,9000.0,78054.0,84063.0,0.7866852283477783
890,8.0,9100.0,69460.0,75525.0,0.6642060279846191
891,8.0,9200.0,67084.0,73249.0,0.6444840431213379
892,8.0,9300.0,71079.0,77279.0,0.9085679054260254
893,8.0,9400.0,78796.0,85042.0,0.9190957546234131
894,8.0,9500.0,75737.0,82067.0,1.2296650409698486
895,8.0,9600.0,71750.0,78147.0,0.9383752346038818
896,8.0,9700.0,69585.0,76002.0,0.71579909324646
897,8.0,9800.0,79472.0,86029.0,0.7927649021148682
898,8.0,9900.0,75245.0,81829.0,0.7461628913879395
899,8.0,10000.0,73945.0,80617.0,0.7500898838043213
900,9.0,100.0,297.0,362.0,0.003345012664794922
901,9.0,200.0,918.0,1048.0,0.007778167724609375
902,9.0,300.0,1427.0,1629.0,0.01183629035949707
903,9.0,400.0,1508.0,1780.0,0.01738905906677246
904,9.0,500.0,2262.0,2585.0,0.022823810577392578
905,9.0,600.0,2647.0,3041.0,0.03579211235046387
906,9.0,700.0,3288.0,3755.0,0.03151679039001465
907,9.0,800.0,4470.0,5006.0,0.04400801658630371
908,9.0,900.0,5741.0,6338.0,0.05746817588806152
909,9.0,1000.0,5070.0,5729.0,0.05011916160583496
910,9.0,1100.0,6924.0,7656.0,0.07188701629638672
911,9.0,1200.0,7250.0,8052.0,0.07822608947753906
912,9.0,1300.0,7872.0,8742.0,0.08007025718688965
913,9.0,1400.0,8477.0,9412.0,0.08899497985839844
914,9.0,1500.0,7495.0,8480.0,0.07147073745727539
915,9.0,1600.0,7971.0,9045.0,0.07989811897277832
916,9.0,1700.0,10444.0,11574.0,0.10248398780822754
917,9.0,1800.0,9325.0,10524.0,0.09474468231201172
918,9.0,1900.0,11188.0,12459.0,0.1108708381652832
919,9.0,2000.0,14371.0,15710.0,0.14003396034240723
920,9.0,2100.0,12186.0,13571.0,0.12392401695251465
921,9.0,2200.0,11778.0,13236.0,0.12015795707702637
922,9.0,2300.0,13971.0,15516.0,0.1493511199951172
923,9.0,2400.0,16850.0,18436.0,0.3344838619232178
924,9.0,2500.0,14704.0,16359.0,0.17911314964294434
925,9.0,2600.0,14997.0,16716.0,0.17955398559570312
926,9.0,2700.0,19252.0,21061.0,0.22160100936889648
927,9.0,2800.0,17538.0,19390.0,0.31240296363830566
928,9.0,2900.0,19508.0,21439.0,0.19984889030456543
929,9.0,3000.0,19953.0,21943.0,0.2202291488647461
930,9.0,3100.0,19430.0,21493.0,0.24618768692016602
931,9.0,3200.0,20872.0,22996.0,0.22194814682006836
932,9.0,3300.0,17895.0,20112.0,0.19647789001464844
933,9.0,3400.0,21571.0,23834.0,0.23678994178771973
934,9.0,3500.0,22660.0,24981.0,0.2172222137451172
935,9.0,3600.0,23038.0,25412.0,0.2516920566558838
936,9.0,3700.0,22893.0,25352.0,0.24260878562927246
937,9.0,3800.0,27299.0,29837.0,0.27727413177490234
938,9.0,3900.0,25198.0,27798.0,0.2754700183868408
939,9.0,4000.0,24932.0,27576.0,0.25840187072753906
940,9.0,4100.0,26325.0,29032.0,0.26495814323425293
941,9.0,4200.0,30220.0,33014.0,0.30757880210876465
942,9.0,4300.0,27856.0,30723.0,0.25838637351989746
943,9.0,4400.0,28517.0,31463.0,0.27048778533935547
944,9.0,4500.0,35008.0,37988.0,0.36093902587890625
945,9.0,4600.0,32346.0,35401.0,0.34124279022216797
946,9.0,4700.0,34705.0,37820.0,0.3159968852996826
947,9.0,4800.0,31424.0,34633.0,0.3050050735473633
948,9.0,4900.0,34762.0,38021.0,0.3345000743865967
949,9.0,5000.0,34103.0,37438.0,0.33931589126586914
950,9.0,5100.0,33432.0,36833.0,0.307358980178833
951,9.0,5200.0,40994.0,44466.0,0.394193172454834
952,9.0,5300.0,42163.0,45709.0,0.43291807174682617
953,9.0,5400.0,43417.0,47039.0,0.44284915924072266
954,9.0,5500.0,38841.0,42495.0,0.4079740047454834
955,9.0,5600.0,41364.0,45085.0,0.37666893005371094
956,9.0,5700.0,40115.0,43927.0,0.3668031692504883
957,9.0,5800.0,39317.0,43169.0,0.3725299835205078
958,9.0,5900.0,39767.0,43702.0,0.36190199851989746
959,9.0,6000.0,48218.0,52212.0,0.42239999771118164
960,9.0,6100.0,43410.0,47465.0,0.4174158573150635
961,9.0,6200.0,51094.0,55207.0,0.46785497665405273
962,9.0,6300.0,39969.0,44170.0,0.36049890518188477
963,9.0,6400.0,55188.0,59449.0,0.5000700950622559
964,9.0,6500.0,46788.0,51159.0,0.43057799339294434
965,9.0,6600.0,45666.0,50041.0,0.4532768726348877
966,9.0,6700.0,52337.0,56815.0,0.5481929779052734
967,9.0,6800.0,47890.0,52435.0,0.4794149398803711
968,9.0,6900.0,49764.0,54390.0,0.48362088203430176
969,9.0,7000.0,53829.0,58515.0,0.5237257480621338
970,9.0,7100.0,52864.0,57584.0,0.513073205947876
971,9.0,7200.0,51744.0,56552.0,0.4984760284423828
972,9.0,7300.0,51168.0,56055.0,0.46016907691955566
973,9.0,7400.0,53531.0,58480.0,0.4905071258544922
974,9.0,7500.0,51808.0,56782.0,0.49885010719299316
975,9.0,7600.0,63488.0,68556.0,0.5986850261688232
976,9.0,7700.0,65257.0,70368.0,0.5861978530883789
977,9.0,7800.0,58372.0,63569.0,0.5129978656768799
978,9.0,7900.0,67238.0,72505.0,0.6216840744018555
979,9.0,8000.0,65441.0,70754.0,0.5931718349456787
980,9.0,8100.0,62728.0,68144.0,0.6227099895477295
981,9.0,8200.0,62348.0,67802.0,0.5580589771270752
982,9.0,8300.0,70964.0,76472.0,0.6669290065765381
983,9.0,8400.0,65781.0,71404.0,0.6948859691619873
984,9.0,8500.0,75596.0,81282.0,0.7095341682434082
985,9.0,8600.0,65985.0,71728.0,0.6048641204833984
986,9.0,8700.0,69475.0,75300.0,0.6033210754394531
987,9.0,8800.0,63112.0,68978.0,0.5763149261474609
988,9.0,8900.0,69958.0,75945.0,0.6429300308227539
989,9.0,9000.0,65543.0,71541.0,0.5847790241241455
990,9.0,9100.0,70855.0,76891.0,0.6881191730499268
991,9.0,9200.0,70804.0,76949.0,0.6467697620391846
992,9.0,9300.0,73103.0,79290.0,0.6976761817932129
993,9.0,9400.0,68687.0,74942.0,0.6125707626342773
994,9.0,9500.0,67470.0,73785.0,0.6062419414520264
995,9.0,9600.0,70982.0,77376.0,0.6765639781951904
996,9.0,9700.0,81249.0,87735.0,0.7758681774139404
997,9.0,9800.0,72228.0,78742.0,0.674530029296875
998,9.0,9900.0,77471.0,84112.0,0.7019131183624268
999,9.0,10000.0,78446.0,85138.0,0.7187011241912842
